1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
285	-0.916259	280.574125	0.015112	6.4
286	-1.270596	280.138901	0.004665	5.7
287	-0.596740	279.705473	0.007942	6.3
288	-0.356179	279.273829	0.003805	5.7
289	-0.522555	278.843956	0.009310	4.6
290	-1.572010	278.415844	0.019852	5.4
291	-0.295070	277.989479	0.002829	5.4
292	-0.000000	277.564851	0.000000	4.6
293	-0.497381	277.141949	0.007975	4.1
294	-1.063742	276.720761	0.010948	4.9
295	-0.000000	276.301275	0.000000	4.6
296	-0.609526	275.883480	0.009077	5.0
297	-0.373729	275.467366	0.007546	5.2
298	-0.645813	275.052922	0.011459	5.7
299	-0.285923	274.640136	0.012071	5.4
300	-0.887812	274.228998	0.019365	4.8
301	-0.000000	273.819497	0.000000	4.6
302	-0.457659	273.411623	0.006681	5.1
303	-1.111100	273.005365	0.015236	6.3
304	-0.840458	272.600712	0.003496	6.4
305	-1.168775	272.197655	0.014683	5.8
306	-0.469323	271.796184	0.005314	5.7
307	-1.588011	271.396287	0.021997	5.5
308	-0.976332	270.997956	0.007729	5.2
309	-0.276385	270.601180	0.003243	5.2
310	-0.211514	270.205949	0.006252	5.2
311	-0.271705	269.812254	0.003611	5.6
312	-0.921977	269.420085	0.015523	5.8
313	-0.326130	269.029432	0.008924	5.5
314	-1.152884	268.640287	0.023110	5.3
315	-1.688088	268.252638	0.018830	4.9
316	-0.566445	267.866478	0.011327	5.9
317	-0.247571	267.481796	0.002124	5.6
318	-0.989883	267.098584	0.017123	5.0
319	-0.641184	266.716833	0.013961	5.3
320	-0.000000	266.336533	0.000000	4.6
321	-1.033773	265.957676	0.006029	5.8
322	-0.835009	265.580253	0.004055	5.2
323	-0.773602	265.204254	0.016539	5.1
324	-0.437419	264.829672	0.013806	4.9
325	-0.619171	264.456497	0.011140	4.9
326	-1.147234	264.084721	0.017248	5.0
327	-0.252985	263.714335	0.008123	4.8
328	-0.536221	263.345332	0.008210	5.2
329	-0.367744	262.977702	0.007230	6.1
330	-0.461529	262.611438	0.011717	5.2
331	-0.001455	262.246531	0.000484	4.8
332	-0.283106	261.882973	0.006231	4.9
333	-0.344304	261.520756	0.010676	5.7
334	-0.000000	261.159871	0.000000	3.7
335	-0.000000	260.800312	0.000000	5.7
336	-0.342741	260.442070	0.008894	5.1
337	-0.810421	260.085137	0.003526	5.0
338	-0.024666	259.729505	0.001794	5.3
339	-0.447994	259.375167	0.002135	4.9
340	-0.729686	259.022116	0.004654	4.8
341	-0.345711	258.670343	0.006892	4.9
342	-0.855898	258.319841	0.008719	5.1
343	-1.194581	257.970602	0.011710	5.4
344	-0.767375	257.622620	0.007113	5.0
345	-0.758971	257.275887	0.010352	5.1
346	-0.863775	256.930396	0.013847	4.5
347	-1.385904	256.586139	0.013581	5.4
348	-1.006828	256.243109	0.015787	5.1
349	-0.222368	255.901300	0.001984	5.1
350	-0.000000	255.560703	0.000000	5.3
351	-1.287635	255.221313	0.017615	5.5
352	-1.660641	254.883122	0.012448	5.0
353	-0.000000	254.546124	0.000000	5.0
354	-0.624900	254.210311	0.009477	5.2
355	-1.284906	253.875677	0.014102	4.8
356	-1.293198	253.542215	0.022656	5.5
357	-0.584058	253.209918	0.010177	4.9
358	-0.414241	252.878781	0.010765	5.0
359	-0.000000	252.548795	0.000000	5.0
360	-0.928619	252.219956	0.009159	5.4
361	-0.922704	251.892255	0.007969	5.4
362	-1.204937	251.565688	0.004703	5.1
363	-0.898896	251.240247	0.014140	4.9
364	-0.401833	250.915926	0.015315	5.4
365	-0.709918	250.592720	0.004330	5.4
366	-1.004893	250.270621	0.018981	5.0
